0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.10192998205572523,0.00631875086104987,-0.42595190107480807,0.6275926968696165,0.34239103233080054,0.15384615384615385,0.19090229817100973,0.617390712616859,0.9931627215335723,0.1601830586606754,0.2857142857142857,0.26262626262626265,1.0,0.0,24.159661572994786
0.01561164680074316,0.016829619712627506,0.17166806788498035,0.128592258738102,0.12038236732134906,0.0,0.16401351071589426,0.7229873882454965,0.9916848736094919,0.20785043647669987,0.4285714285714286,0.7979797979797981,1.0,0.0,12.218760674437416
0.12229553333311748,0.0020206346403272716,-0.20853192756948255,0.4410423217253876,0.24112409348998126,0.11538461538461539,0.2219594908734694,0.5585334449076573,0.9910455264372985,0.23424944642135942,0.5714285714285714,0.8686868686868688,1.0,0.0,25.087570949622798
0.011142936805167798,0.19806275165557868,-0.996950243151774,0.13847751167527877,0.3851610401185355,0.15384615384615385,0.05765830195665156,0.2661356110836537,0.9441391365104752,0.04115579296504969,0.7142857142857142,0.4747474747474748,0.0,1.0,47.0494877739843
0.05643898499328865,0.0056494436611509245,0.6412106641186742,0.3168620828824452,0.2976589438724707,0.19230769230769232,0.17005179690516609,0.3944650233931739,0.9847279271972127,0.29788488502374,0.4285714285714286,0.9090909090909092,0.0,1.0,24.66162710451613
0.14443087061324028,0.013883207379440363,-0.41003086535211625,0.09227244038339982,0.2560681316080946,0.11538461538461539,0.22851779499770436,0.7993170040416269,0.9484915407227017,0.3699675682755557,0.2857142857142857,0.9797979797979799,1.0,0.0,16.451401678288065
0.08785268774395745,0.001064439938922722,-1.2510478746702804,0.059945659749121,0.32258062172832763,0.11538461538461539,0.011730225049600529,0.47462394385257234,0.9909018913713707,0.19920744677856084,0.7142857142857142,0.8181818181818182,1.0,0.0,40.09240836155495
0.03520182729354231,0.003945411574415123,-0.6888165368950688,0.22986151580772854,0.5273691830337564,0.19230769230769232,0.0716481773272355,0.6371999707849891,0.9978481191370201,0.24394408047181343,0.4285714285714286,0.33333333333333337,1.0,0.0,21.8226539556557
0.45000534362692396,0.002940306270417189,1.0982314846833787,0.16570307471291432,0.11628713401892611,0.9615384615384616,0.9089735203384073,0.6209161295855326,0.9371540133984628,0.18884481310009477,0.4285714285714286,0.8686868686868688,1.0,0.0,25.08084993376888
0.1510435834576312,0.0006181854847091094,-0.4261740953410396,0.03599889926298816,0.31172747947923946,0.19230769230769232,0.2315419624502662,0.7393479803204543,0.9674901379405259,0.16837101070813493,0.2857142857142857,0.2828282828282829,1.0,0.0,24.066274675967936
0.08029405850920111,0.22409268028766233,-0.6339415028385919,0.19156969850893416,0.6563067439418898,0.2692307692307693,0.2707245771019114,0.5539890129995455,0.9344819929991085,0.33492822504256364,0.2857142857142857,0.7474747474747475,1.0,0.0,18.347797395452712
0.09797329250750086,0.01719227835466574,0.42920455098668536,0.14730873072845665,0.26886835013988836,0.19230769230769232,0.1697317551884398,0.39268882397340543,0.9880348640875641,0.3866895770482294,0.2857142857142857,0.5353535353535355,0.0,1.0,23.889502089638285
0.05050006092006719,0.20435897346164938,-1.065055867837859,0.2405174013169711,0.16954901242285392,0.15384615384615385,0.14636281628054332,0.07727691965941319,0.9772391194880655,0.05211975538946875,0.5714285714285714,0.5050505050505051,1.0,0.0,44.22130530333507
0.08900734975092556,0.18606027087372765,-1.4099956517882977,0.00949727630544342,0.7850287568984532,0.07692307692307693,0.05521762722596513,0.6057336991138857,0.984674865802172,0.19598884606645073,0.4285714285714286,0.585858585858586,1.0,0.0,33.50101958857997
0.019546214871389606,0.0020562712471008477,-0.0722855573844144,0.20668602103546382,0.14289109258873817,0.2307692307692308,0.4651147279508469,0.4744035500599242,0.8618805031833691,0.4543848787193035,0.5714285714285714,0.8686868686868688,1.0,0.0,18.62153827064711
0.009768485538646248,0.8439737756462207,-1.3536009385466177,0.19360142287009222,0.6907537519904025,0.07692307692307693,0.24033884779680809,0.43380745157132217,0.9916450696089184,0.13107170654226036,0.4285714285714286,0.3434343434343434,1.0,0.0,25.29177423610612
0.0305060710518066,0.007108932205159107,-0.9528853378527571,0.1295371818474679,0.11255642844814116,0.19230769230769232,0.2068598938251492,0.3579931117598043,0.9935318780788784,0.4198558357635041,0.2857142857142857,0.8787878787878789,1.0,0.0,23.62499892228253
0.017728562446692492,0.007187615814362032,0.508250497724621,0.1748102867888894,0.2613894777588411,0.15384615384615385,0.39972479114415355,0.5233266603979387,0.988659921754701,0.18130487578057353,0.7142857142857142,0.040404040404040414,1.0,0.0,24.300787471365798
0.13792944505103574,0.017874529976066946,-0.21697437753434645,0.07430845679033879,0.20359733741193925,0.11538461538461539,0.22303194675144294,0.5326539078300261,0.9849528421595762,0.21155858047569714,0.4285714285714286,0.8181818181818182,1.0,0.0,23.12943495527267
0.06941346665117985,0.0057130064026835415,-1.345650800369211,0.11022283179502457,0.4052005074446796,0.07692307692307693,0.06835780059409363,0.5700358215815846,0.9849895343054756,0.11830056698240397,0.4285714285714286,0.5656565656565657,1.0,0.0,28.84503058797763
0.0013298746878015384,0.9639370440511773,-1.2647213704710019,0.09572619369229737,0.6606643528622084,0.11538461538461539,0.41159807418315314,0.3970712501487683,0.9925749824346447,0.11404001456263436,0.4285714285714286,0.14141414141414144,1.0,0.0,35.10958164901268
0.36737061570331614,0.023043256021733526,1.3376938833397005,0.2478953614308637,0.08467764036949717,0.19230769230769232,0.4111649528037969,0.20299688159535645,0.9916971393688709,0.7761477199576715,0.2857142857142857,0.9898989898989901,1.0,0.0,15.84425747635058
0.12142240424918822,0.28623170048076263,0.5488484555984124,0.13707189128895175,0.2482516838537524,0.11538461538461539,0.15734005108618937,0.5614637663824555,0.9955858879113081,0.3248034918242481,0.2857142857142857,0.7575757575757577,1.0,0.0,21.1471004888875
0.1107022403191971,0.44959511527489576,-1.0906555172050916,0.4157938077910788,0.43866545276329927,0.2307692307692308,0.4021139883164833,0.2488147026915446,0.974708804391244,0.11638007255731468,0.4285714285714286,0.2828282828282829,1.0,0.0,32.24315638174171
0.10047531335788439,0.0162999267610661,-0.2629553137411255,0.14158594233490085,0.14219982437947803,0.19230769230769232,0.3756009899587989,0.7473389411396905,0.9782606697381114,0.43126148698587174,0.4285714285714286,0.9090909090909092,1.0,0.0,20.428028571845747
0.13903192381254253,0.001851057317213359,-0.4107407242834381,0.22961813686376806,0.29556579913949343,0.11538461538461539,0.22976631671989495,0.7538655656423163,0.7261124471983885,0.3391762725851038,0.4285714285714286,0.3434343434343434,1.0,0.0,21.250030180637253
0.016922253375134384,0.2570550733480721,-0.5839790265033385,0.1812994915552905,0.5610266108487868,0.34615384615384615,0.18555409126825678,0.7374454251547886,0.9946306250754089,0.18625830042188135,0.4285714285714286,0.6666666666666667,1.0,0.0,23.47142476986876
0.6877888438359608,0.002090810808725144,1.1743502183581427,0.137793376584263,0.10252266132242564,0.8846153846153847,0.9109336755161261,0.6633040548365801,0.8709454811267737,0.2245262617057977,0.2857142857142857,0.8787878787878789,0.0,1.0,51.086304007744026
0.08411497416434742,0.12911500114481828,-0.6870721226080261,0.10100411605409162,0.5364034859846039,0.15384615384615385,0.2997671155940565,0.5172993052914212,0.9922665982164065,0.20488345190262713,0.4285714285714286,0.19191919191919193,1.0,0.0,23.287494144485088
0.049553546010361896,0.8903900838113917,-1.1924631591403618,0.13030377321503478,0.7317529127189767,0.2307692307692308,0.07415784143784626,0.5285769128549651,0.9899941380306455,0.11878078440083938,0.7142857142857142,0.20202020202020204,1.0,0.0,35.613735304464086
0.05054343622172193,0.22542193335506588,-0.5960110683302878,0.14323820365961357,0.6992738221337547,0.3076923076923077,0.2715168748618018,0.6731513165060794,0.9385666208043616,0.26480984851039713,0.4285714285714286,0.46464646464646464,1.0,0.0,26.43083453838738
0.11396306380733144,0.0011499461670208516,-0.9629563906186409,0.3439999513881362,0.24101808538135666,0.07692307692307693,0.15884322893313524,0.5160418793922421,0.9846808364983624,0.20160663316405403,0.4285714285714286,0.7272727272727274,1.0,0.0,23.3159549358844
0.11114439040809217,0.015638831201737927,-0.46149824030256337,0.12399156576813564,0.29602103420167497,0.15384615384615385,0.2273476889724531,0.8454191643054798,0.9516094858623568,0.34042986926256463,0.4285714285714286,0.8585858585858587,1.0,0.0,21.69897518471141
0.05692155636754336,0.2523253161937021,-0.6978547959101357,0.22831407224356645,0.4624318155923882,0.15384615384615385,0.17851820795980772,0.5171834963431412,0.9949722744339088,0.13948949948805467,0.4285714285714286,0.31313131313131315,1.0,0.0,28.92631853112057
0.7143122141551637,0.020740402518965716,1.1644384216298747,0.22136320926924477,0.11628181410550555,0.9230769230769231,0.9103236679768694,0.6670944011193023,0.7613881464230405,0.6396782856577018,0.4285714285714286,0.9696969696969697,1.0,0.0,13.79623251414142
0.015211275323846654,0.008307069307462186,0.3071764371536767,0.514662659100269,0.17402032734929085,0.07692307692307693,0.16306365152135532,0.706849418036005,0.9830537179454502,0.1525080410606645,0.7142857142857142,0.8787878787878789,1.0,0.0,22.53722921593272
0.040571507465886815,0.2184305039387987,-0.4833462103663376,0.12675452417762745,0.5643531437254575,0.2307692307692308,0.27088874350889264,0.7148935212690963,0.9907515241475351,0.19346752008439538,0.4285714285714286,0.12121212121212122,1.0,0.0,24.56983575619982
0.03869281773147851,0.012417750837422123,-1.277873690603613,0.4021761225346516,0.14519183658940715,0.07692307692307693,0.01109352984912404,0.4330644735351523,0.9791367871176497,0.4393796114142471,0.4285714285714286,0.8787878787878789,1.0,0.0,27.384668828447687
0.5050388624537385,0.003090399080016527,1.1725788994590436,0.42435254150179325,0.06737137036591355,0.8846153846153847,0.9084511681812852,0.678193047659589,0.9422319794351749,0.09498913095762908,0.1428571428571428,0.9797979797979799,1.0,0.0,50.04618339620895
0.021649235488817357,0.7980090536363634,-1.4053532259629182,0.18977969556332888,0.6304255443773694,0.038461538461538464,0.26914865922307857,0.05564794452141175,0.8873893048259033,0.2233252107428122,0.5714285714285714,0.3434343434343434,1.0,0.0,30.550221821511496
0.027931440284598028,0.007895788083842925,2.0886000370745315,0.06861753017850097,0.09458148725053057,0.038461538461538464,0.0017230842372716326,0.6170621098836315,0.925225593530679,0.7251056673084607,0.5714285714285714,0.9494949494949496,1.0,0.0,18.14292980711342
0.09962377416201108,0.0021219873023615434,0.05517756173869642,0.1276608425138236,0.292207380757791,0.11538461538461539,0.17367210613900846,0.6336046882293214,0.986719847049114,0.2428479851655606,0.2857142857142857,0.41414141414141414,1.0,0.0,26.750701946474987
0.051202037397062146,0.015071688604669021,-1.1341105649247125,0.1009669407430088,0.19884309734111044,0.07692307692307693,0.012933359855126725,0.5208734446690491,0.9687652004388839,0.3950677082062734,0.5714285714285714,0.6437468365572941,1.0,0.0,31.105981222910017
0.06420418563313804,0.21172258383611958,-0.9909466695299163,0.2981886036980117,0.10479326777145066,0.15384615384615385,0.14654624477102657,0.055141194832085016,0.9833939819330884,0.26901878427763254,0.4285714285714286,0.7979797979797981,1.0,0.0,33.93681665201228
0.6458630897902083,0.0007056815372295696,1.1087077121590625,0.5925718111047215,0.14663807572278892,0.8846153846153847,0.909331043552805,0.7125069107233648,0.7950762118408433,0.4855189125466251,0.4285714285714286,0.9393939393939394,1.0,0.0,15.091104684464788
0.16747183836759028,0.005704041945863099,2.535180981763342,0.2558668670987998,0.05769123158175542,0.15384615384615385,0.9936307556717758,0.7158388892080059,0.863748295122065,0.6842787212473381,0.2857142857142857,0.9898989898989901,1.0,0.0,7.352066959418091
0.015048817073852094,0.7464988057195548,-1.2083435837785887,0.13972107925810331,0.43477221879256833,0.11538461538461539,0.12453026574653642,0.5189666266108341,0.9913979821491233,0.11775984313223382,0.7142857142857142,0.19191919191919193,1.0,0.0,31.62769756720988
0.2257667599041673,0.015052159957013396,-0.3752750711611544,0.1816916090099108,0.2749701633644271,0.15384615384615385,0.23090426687003712,0.7411626748650113,0.9423078707252959,0.3483417241766582,0.5714285714285714,0.9898989898989901,1.0,0.0,15.240297238766958
0.00219769958887968,0.006318509937103915,-0.5123219552772362,0.059711517156355004,0.3737601099270734,0.038461538461538464,0.10454159440260569,0.5855264843601631,0.9832914696401409,0.06977260461794967,0.5714285714285714,0.6060606060606062,1.0,0.0,35.20305835372616
0.10959223983136485,0.001265958080998142,-0.08757281384106826,0.09324456142874502,0.14992253797368899,0.2307692307692308,0.46648695073462626,0.5408607135780901,0.9906011531406211,0.45594589047158646,0.5714285714285714,0.9191919191919193,1.0,0.0,18.861915672788268
0.1528105091078987,0.006450371437168953,1.5569711965549344,0.47143173429002905,0.17981725827575706,0.11538461538461539,0.47379173213329,0.8126157984619398,0.9916132115194497,0.34530838071223635,0.4285714285714286,0.9595959595959597,1.0,0.0,19.617256629282014
0.05379624168478008,0.020328059369491044,-0.011708223876648471,0.18337934646799572,0.30613087832531033,0.15384615384615385,0.2256334887563926,0.5285743379176073,0.9879083485687662,0.2666759669344974,0.4285714285714286,0.6565656565656567,1.0,0.0,23.861443774790608
0.530402602263856,0.022200842023568725,0.9978070848272148,0.15353903294831403,0.23672038800556888,0.8846153846153847,0.9082948838940048,0.7144311691610872,0.98424875332094,0.4062007266900007,0.5714285714285714,0.7777777777777779,1.0,0.0,19.77458050858283
